date,time,location,wp,gps,lat,lon,cw1,cw2,ht,bd1,bd2,buds,flowers,pods,seeds,resprout,rhizobia,disturbed,bipinnate,notes
01/12/2015,NA,Tokai,168,NA,-34.05939,18.4149,0.13,0.14,0.18,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,169,NA,-34.05939,18.4149,0.13,0.09,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,170,NA,-34.05941,18.41486,0.15,0.07,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,171,NA,-34.05941,18.41486,0.11,0.13,0.24,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,172,NA,-34.05942,18.41487,0.12,0.11,0.22,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,173,NA,-34.05942,18.41487,0.07,0.05,0.17,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,174,NA,-34.05941,18.41488,0.08,0.06,0.05,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,175,NA,-34.05941,18.41489,0.09,0.1,0.2,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,176,NA,-34.05941,18.41488,0.03,0.025,0.09,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,177,NA,-34.05941,18.41489,0.09,0.12,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,178,NA,-34.05941,18.4149,0.11,0.102,0.17,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,179,NA,-34.05942,18.41488,0.07,0.05,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,180,NA,-34.05942,18.41489,0.04,0.11,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,181,NA,-34.05942,18.41489,0.15,0.14,0.23,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,182,NA,-34.05942,18.41489,0.16,0.15,0.18,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,183,NA,-34.05942,18.4149,0.1,0.13,0.22,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,184,NA,-34.05942,18.41489,0.05,0.03,0.06,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,185,NA,-34.05942,18.41489,0.03,0.03,0.07,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,186,NA,-34.05942,18.41489,0.02,0.03,0.07,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,187,NA,-34.05943,18.41487,0.1,0.06,0.11,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,188,NA,-34.05943,18.41486,0.03,0.02,0.06,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,189,NA,-34.05943,18.41486,0.04,0.035,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,190,NA,-34.05943,18.41486,0.04,0.06,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,191,NA,-34.05944,18.41486,0.05,0.06,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,192,NA,-34.05944,18.41486,0.1,0.05,0.09,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,193,NA,-34.05944,18.41486,0.04,0.05,0.09,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,194,NA,-34.05944,18.41487,0.04,0.03,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,195,NA,-34.05944,18.41487,0.1,0.07,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,196,NA,-34.05944,18.41486,0.03,0.04,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,197,NA,-34.05944,18.41486,0.11,0.09,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,199,NA,-34.05944,18.41487,0.02,0.05,0.07,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,200,NA,-34.05944,18.41486,0.06,0.05,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,201,NA,-34.05943,18.41486,0.05,0.07,0.14,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,202,NA,-34.05942,18.41484,0.08,0.11,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,203,NA,-34.05942,18.41484,0.12,0.1,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,204,NA,-34.05942,18.41483,0.1,0.035,0.09,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,205,NA,-34.05942,18.41484,0.02,0.02,0.06,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,206,NA,-34.05943,18.41485,0.05,0.09,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,207,NA,-34.05943,18.41485,0.03,0.04,0.07,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,208,NA,-34.05943,18.41485,0.07,0.06,0.14,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,209,NA,-34.05943,18.41486,0.09,0.1,0.29,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,211,NA,-34.05943,18.41485,0.04,0.04,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,212,NA,-34.05943,18.41485,0.13,0.16,0.18,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,213,NA,-34.05943,18.41486,0.15,0.08,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,214,NA,-34.05945,18.41486,0.03,0.04,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,215,NA,-34.05945,18.41486,0.04,0.12,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,216,NA,-34.05951,18.41493,0.03,0.09,0.09,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,217,NA,-34.05948,18.41488,0.08,0.05,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,218,NA,-34.05949,18.41486,0.15,0.06,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,219,NA,-34.05951,18.41486,0.08,0.06,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,220,NA,-34.05951,18.41486,0.12,0.04,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,221,NA,-34.05951,18.41487,0.05,0.04,0.06,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,223,NA,-34.05951,18.41486,0.02,0.025,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,224,NA,-34.05951,18.41485,0.05,0.03,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,225,NA,-34.0593,18.41475,0.07,0.1,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,226,NA,-34.05921,18.41482,0.08,0.06,0.35,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,227,NA,-34.05922,18.41481,0.06,0.08,0.34,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,228,NA,-34.05922,18.41481,0.1,0.11,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,229,NA,-34.05923,18.41481,0.09,0.08,0.17,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,230,NA,-34.05923,18.41481,0.15,0.11,0.18,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,231,NA,-34.05922,18.41481,0.25,0.26,0.36,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,232,NA,-34.05923,18.41481,0.13,0.14,0.33,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,233,NA,-34.05923,18.41481,0.15,0.24,0.24,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,234,NA,-34.05923,18.41482,0.08,0.05,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,235,NA,-34.05923,18.41482,0.06,0.04,0.14,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,236,NA,-34.05923,18.41482,0.21,0.33,0.5,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,237,NA,-34.05923,18.41482,0.13,0.12,0.36,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,238,NA,-34.05923,18.41482,0.24,0.26,0.55,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,239,NA,-34.05923,18.41482,0.06,0.11,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,240,NA,-34.05923,18.41482,0.05,0.06,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,241,NA,-34.05922,18.41482,0.05,0.06,0.11,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,242,NA,-34.05922,18.41482,0.11,0.05,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,243,NA,-34.05923,18.41483,0.07,0.09,0.17,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,244,NA,-34.05923,18.41483,0.05,0.22,0.28,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,245,NA,-34.05923,18.41483,0.12,0.1,0.33,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,246,NA,-34.05923,18.41483,0.09,0.07,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,247,NA,-34.05923,18.41483,0.12,0.09,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,248,NA,-34.05923,18.41483,0.04,0.03,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,249,NA,-34.05925,18.41484,0.09,0.06,0.08,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,250,NA,-34.05925,18.41484,0.08,0.04,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,251,NA,-34.05925,18.41484,0.05,0.07,0.32,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,252,NA,-34.05925,18.41484,0.12,0.06,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,253,NA,-34.05924,18.41484,0.07,0.06,0.29,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,254,NA,-34.05924,18.41484,0.12,0.08,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,255,NA,-34.05924,18.41484,0.07,0.12,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,256,NA,-34.05924,18.41484,0.05,0.09,0.12,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,257,NA,-34.05924,18.41484,0.09,0.15,0.11,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,258,NA,-34.05923,18.41484,0.02,0.015,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,259,NA,-34.05923,18.41484,0.08,0.04,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,260,NA,-34.05923,18.41484,0.02,0.05,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,261,NA,-34.05924,18.41483,0.15,0.05,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,262,NA,-34.05924,18.41483,0.25,0.07,0.21,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,263,NA,-34.05924,18.41483,0.11,0.09,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,264,NA,-34.05924,18.41483,0.08,0.06,0.16,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,265,NA,-34.05924,18.41483,0.09,0.08,0.25,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,266,NA,-34.05924,18.41483,0.37,0.34,0.5,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,267,NA,-34.05924,18.41483,0.08,0.07,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,268,NA,-34.05924,18.41483,0.15,0.11,0.24,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,269,NA,-34.05924,18.41483,0.07,0.03,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,270,NA,-34.05924,18.41483,0.14,0.08,0.29,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,271,NA,-34.05923,18.41484,0.14,0.19,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,272,NA,-34.05923,18.41484,0.27,0.17,0.35,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,273,NA,-34.05923,18.41484,0.3,0.34,0.4,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,274,NA,-34.05924,18.41484,0.11,0.12,0.24,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,275,NA,-34.05923,18.41484,0.12,0.09,0.28,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,276,NA,-34.05923,18.41484,0.08,0.07,0.16,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,277,NA,-34.05923,18.41484,0.025,0.01,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,278,NA,-34.05923,18.41483,0.17,0.08,0.26,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,279,NA,-34.05923,18.41483,0.33,0.29,0.37,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,280,NA,-34.05923,18.41483,0.3,0.25,0.28,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,281,NA,-34.05924,18.41483,0.2,0.21,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,282,NA,-34.0592,18.41482,0.06,0.08,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,283,NA,-34.05923,18.41483,0.07,0.1,0.18,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,284,NA,-34.05926,18.41481,0.09,0.1,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,285,NA,-34.05926,18.41481,0.09,0.07,0.28,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,286,NA,-34.05926,18.41481,0.06,0.05,0.36,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,287,NA,-34.05926,18.41481,0.15,0.1,0.32,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,288,NA,-34.05926,18.41481,0.03,0.015,0.25,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,289,NA,-34.05926,18.41481,0.07,0.06,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,290,NA,-34.05925,18.41482,0.11,0.05,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,291,NA,-34.05925,18.41482,0.04,0.025,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,292,NA,-34.05925,18.41482,0.04,0.025,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,293,NA,-34.05925,18.41482,0.04,0.025,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,294,NA,-34.05925,18.41482,0.04,0.025,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,295,NA,-34.05924,18.41482,0.03,0.015,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,296,NA,-34.05924,18.41482,0.07,0.06,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,297,NA,-34.05924,18.41482,0.02,0.015,0.04,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,298,NA,-34.05925,18.41481,0.07,0.05,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,299,NA,-34.05924,18.41482,0.06,0.07,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,300,NA,-34.05924,18.41482,0.015,0.02,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,301,NA,-34.05924,18.41482,0.015,0.02,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,302,NA,-34.05924,18.41482,0.045,0.035,0.15,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,303,NA,-34.05924,18.41482,0.03,0.02,0.13,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,304,NA,-34.05924,18.41482,0.03,0.02,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,305,NA,-34.05924,18.41482,0.015,0.02,0.13,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,306,NA,-34.05924,18.41482,0.015,0.01,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,307,NA,-34.05924,18.41483,0.02,0.03,0.16,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,308,NA,-34.05924,18.41483,0.02,0.015,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,309,NA,-34.05924,18.41483,0.01,0.015,0.045,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,310,NA,-34.05924,18.41483,0.12,0.06,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,311,NA,-34.05924,18.41483,0.07,0.02,0.34,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,312,NA,-34.05925,18.41483,0.06,0.05,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,313,NA,-34.05925,18.41483,0.26,0.22,0.28,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,314,NA,-34.05927,18.41482,0.05,0.12,0.36,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,315,NA,-34.05926,18.41487,0.08,0.09,0.34,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,316,NA,-34.05927,18.41487,0.2,0.19,0.51,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,317,NA,-34.05925,18.41489,0.07,0.035,0.28,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,318,NA,-34.05924,18.41483,0.13,0.09,0.28,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,319,NA,-34.05925,18.41485,0.02,0.026,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,320,NA,-34.0594,18.41482,0.09,0.06,0.28,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,321,NA,-34.0594,18.41482,0.03,0.035,0.07,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,322,NA,-34.05939,18.41485,0.13,0.15,0.32,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,323,NA,-34.05933,18.41493,0.07,0.05,0.26,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,324,NA,-34.05933,18.41493,0.08,0.13,0.32,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,325,NA,-34.05933,18.41498,0.06,0.03,0.03,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,326,NA,-34.05933,18.41498,0.12,0.14,0.41,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
01/12/2015,NA,Tokai,327,NA,-34.05939,18.41491,0.04,0.03,0.09,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,130,NA,-34.05957,18.4148,0.1,0.03,0.02,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,131,NA,-34.05956,18.41484,1.05,0.55,0.55,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,132,NA,-34.05955,18.41485,1.24,0.89,1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,133,NA,-34.05955,18.41485,0.1,0.05,0.05,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,134,NA,-34.05955,18.41485,0.3,0.2,0.15,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,135,NA,-34.05955,18.41485,0.54,0.4,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,136,NA,-34.05955,18.41485,0.2,0.1,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,137,NA,-34.05955,18.41485,0.95,0.6,0.6,0.0001,0.0001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,138,NA,-34.05955,18.41485,0.22,0.1,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,139,NA,-34.05955,18.41485,0.12,0.05,0.05,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,140,NA,-34.05955,18.41485,0.15,0.05,0.05,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,141,NA,-34.05955,18.41484,0.08,0.02,0.02,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,142,NA,-34.05955,18.41484,0.16,0.05,0.05,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,143,NA,-34.05955,18.41484,0.07,0.02,0.02,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,144,NA,-34.05955,18.41484,0.82,0.5,0.4,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,145,NA,-34.05954,18.41484,0.55,0.4,0.3,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
